condition_text,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise,sunset,city_C001,city_C002,city_C004,city_C005,city_C006,city_C007,city_C008,city_C009,city_C010,city_C011,city_C012,city_C013,city_C014,city_C015,city_C016,city_C017,city_C018,city_C019,city_C020,city_C021,city_C022,city_C023,city_C024,city_C025,city_C026,city_C027,city_C028,city_C029,city_C030,city_C031,city_C032,city_C033,city_C034,city_C035,city_C036,city_C037,city_C038,city_C039,city_C040,city_C041,city_C042,city_C043,city_C044,city_C045,city_C046,city_C047,city_C048,city_C049,city_C050,city_C051,city_C052,city_C053,city_C054,city_C055,city_C056,city_C057,city_C058,city_C059,city_C060,city_C061,city_C062,city_C063,city_C064,city_C065,city_C066,city_C067,city_C068,city_C069,city_C070,city_C071,city_C072,city_C073,city_C074,city_C075,city_C076,city_C077,city_C078,city_C079,city_C080,city_C081,city_C082,city_C083,city_C084,city_C085,city_C086,city_C087,city_C088,city_C089,city_C090,city_C091,city_C092,city_C093,city_C094,city_C095,city_C096,city_C097,city_C098,city_C099,city_C101,city_C102,city_C103,city_C104,city_C105,city_C106,city_C107,city_C108,city_C109,city_C110,city_C111,city_C112
6,0.7604768802035444,-0.9763759204998188,-1.4911148620878538,-0.3458133188858955,-0.0664032183213958,0.8334001733659558,-0.5786001112829743,0.8142469556313195,0.1875728084986207,-0.5600105758950595,-0.1364700105165687,-0.5620292508044824,1.2348262111016517,0.624689616794615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,0.2949779549809797,2.615835444145071,-0.1852385634477026,0.3102048187233756,0.023701998607637,1.1606122086465238,0.8023139560042438,0.2441720750793955,-2.0038265883511204,-0.5600105758950595,0.623529738482901,-0.5620292508044824,1.2348262111016517,0.6028912394037342,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,1.0708094970185875,-0.9763759204998188,-1.4911148620878538,-0.5098178532882134,-0.2466136521794618,0.2880467812316759,-0.5786001112829743,1.1981749364111869,0.1875728084986207,-0.5600105758950595,-0.5668313141668708,0.2818955489928438,1.2348262111016517,0.537496107231092,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.9463525122791928,0.0616775536941418,0.7188296433031711,-0.5098178532882134,0.11380721553667,1.1606122086465238,-1.2690571449265833,-0.9076118672602056,0.1875728084986207,-0.5600105758950595,-0.1730965044442539,-0.5620292508044824,-0.6966478994383222,0.6464879941854957,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-1.1015188206867146,0.0616775536941418,1.622897850054045,1.2942320251372823,-0.2466136521794618,0.8334001733659558,-1.2690571449265833,-1.047222042089248,0.1875728084986207,-0.5600105758950595,-0.3012892331911525,-0.5620292508044824,-0.5678829587356572,0.4721009750584498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,0.2018781699364665,0.3485081189319469,1.010140509922897,0.1462002843210578,17.414008865911,0.9424708517928118,1.492770989647853,0.2325378938436422,-1.37771247496548,-0.5600105758950595,0.2938912931337333,-0.5620292508044824,0.8163401538179905,0.2541172011496423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,0.4501442633885013,1.140706822922075,0.7188296433031711,-0.1818087844835777,0.8346489509689337,0.5607234772988159,0.8023139560042438,0.4768556997944664,-1.06465541827266,-0.5600105758950595,2.7020832688790413,-0.5620292508044824,0.7841489186423243,0.2105204463678809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,0.4035943708662446,0.1572877421067436,0.1362079100637191,0.3102048187233756,-0.1565084352504288,0.3971174596585319,0.2499483290893566,0.3837822499084384,0.1875728084986207,-0.5600105758950595,0.1565419409049134,-0.5620292508044824,0.7841489186423243,0.1887220689770001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,0.4966941559107578,0.1982635371407156,1.3014513765426232,0.3102048187233756,-0.2466136521794618,0.2880467812316759,0.5261311425468003,0.4535873373229594,0.1875728084986207,-0.5600105758950595,0.1931684348325989,-0.5620292508044824,0.7841489186423243,0.1669236915861194,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.915643188611066,0.3075323238979747,0.6183776203308518,-0.5098178532882134,-0.2466136521794618,-0.4754479677563158,0.8023139560042438,0.8491494993385803,0.1875728084986207,2.2054024741434306,-0.1364700105165687,-0.5620292508044824,0.751957683466658,0.0797301820225964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,0.5122107867515097,0.2528979305193451,0.588242013439156,0.1462002843210578,-0.2466136521794618,0.4516527988719599,0.581367705238289,0.5001240622659738,0.1875728084986207,-0.5600105758950595,0.1931684348325989,-0.5620292508044824,0.751957683466658,0.0579318046317157,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,0.5742773101145187,0.102653348728114,0.7690556547893308,0.1462002843210578,0.0687546070721535,0.3425821204451039,0.7470773933127551,0.5582949684447416,-0.1254842481941994,-0.5600105758950595,0.0375058356399365,-0.5620292508044824,0.751957683466658,0.036133427240835,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,0.5742773101145187,-0.1432014214757188,1.160818544381376,-0.0178042500812599,2.51961650754185,0.5061881380853879,0.3051848917808453,0.6048316933877557,-0.7515983615798398,-0.5600105758950595,-0.0998435165888832,-0.5620292508044824,0.7197664482909918,-0.0074633275409264,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.915643188611066,-0.5393007734707826,-0.8884027242539378,-0.5098178532882134,-0.2466136521794618,0.0153700851645359,0.8023139560042438,0.9422229492246084,0.1875728084986207,-0.5600105758950595,0.4587105158083172,-0.5620292508044824,1.33139991662865,0.4285042202766883,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.4501442633885013,-0.9763759204998188,0.0859818985775594,-0.6738223876905312,-0.2466136521794618,1.1606122086465238,0.8023139560042438,0.3605138874369309,-0.1254842481941994,-0.5600105758950595,0.0649757060857002,0.2818955489928438,1.33139991662865,0.4067058428858076,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,0.7604768802035444,-0.5393007734707826,-1.4911148620878538,-0.5098178532882134,-0.2466136521794618,0.5607234772988159,0.8023139560042438,0.7328076869810448,-0.4385413048870196,2.2054024741434306,0.2297949287602841,0.2818955489928438,1.2348262111016517,0.3195123333222846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.915643188611066,-0.5393007734707826,-0.8884027242539378,-0.5098178532882134,-0.2466136521794618,0.2880467812316759,0.8023139560042438,0.953857130460362,0.1875728084986207,-0.5600105758950595,0.8890718194586192,-0.5620292508044824,1.170443740750319,0.2977139559314039,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,-1.256685129094236,-0.9763759204998188,-1.481069659790622,-1.1658359908974845,-0.2466136521794618,0.8334001733659558,1.492770989647853,-1.0588562233250018,0.1875728084986207,-0.5600105758950595,-1.3543009336121046,-0.5620292508044824,-0.0206319607493314,1.191447428957514,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,-0.4808535870566282,1.140706822922075,-0.4865946323646606,0.9662229563326468,-0.2466136521794618,0.5061881380853879,0.8023139560042438,-0.5585864301875991,0.1875728084986207,1.744500299137015,-0.7316505368414546,-0.5620292508044824,0.5910015075883269,0.5592944846219727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.9463525122791928,-0.9763759204998188,1.020185712220129,0.9662229563326468,-0.2466136521794618,0.8334001733659558,-0.5786001112829743,-0.9076118672602056,0.1875728084986207,-0.5600105758950595,-0.9971926178171728,-0.5620292508044824,0.6875752131153255,0.4721009750584498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,-0.6360198954641497,-0.9763759204998188,1.3717677926232466,-0.0178042500812599,-0.2466136521794618,1.1606122086465238,0.8023139560042438,-0.6749282425451346,-0.7515983615798398,-0.5600105758950595,-0.9880359943352516,-0.5620292508044824,0.751957683466658,0.3849074654949268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,0.7604768802035444,-0.9217415271211892,-0.3560070025006455,0.1462002843210578,0.5643333001818349,0.0699054243779639,1.1061150508074318,0.7560760494525518,-0.1254842481941994,1.744500299137015,-0.9605661238894876,-0.5620292508044824,0.1081329799533335,-0.7050114040491101,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.101842758700092,0.5943628891357795,-0.6272274645259076,-0.0178042500812599,-0.2466136521794618,-0.6390539853965999,-1.158584019543606,1.0352963991106372,0.1875728084986207,2.2054024741434306,-0.035747152215434,-0.5620292508044824,0.0759417447776672,-0.7050114040491101,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,0.7604768802035444,-0.9763759204998188,-0.3760974070951093,-0.0178042500812599,0.11380721553667,-0.0937005932623199,0.7194591119670107,0.7095393245095374,-0.1254842481941994,1.744500299137015,-1.25357807531097,-0.5620292508044824,-0.1815881366276625,-0.7268097814399909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-1.256685129094236,-0.5393007734707826,0.0156654824969359,1.9502501627465536,-0.2466136521794618,-3.0386089107874312,-1.2690571449265833,-1.1402954919752766,0.1875728084986207,-0.5600105758950595,-0.3653855975646018,2.813669948384822,-0.1815881366276625,-1.1627773292576056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.1398116465734581,-0.9217415271211892,1.8238018959986837,-0.0178042500812599,-0.2466136521794618,0.2335114420182479,-1.2690571449265833,0.1394644439576137,0.1875728084986207,1.744500299137015,-1.1253853465640715,1.9697451485874964,-0.5678829587356572,0.2541172011496423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,0.1398116465734581,-0.9217415271211892,-1.3906628391155345,-0.1818087844835777,-0.2466136521794618,0.8334001733659558,0.8023139560042438,0.1627328064291207,-0.1254842481941994,1.744500299137015,-0.9239396299618025,1.12582034879017,-0.2781618421546612,-0.1164552144953301,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,-0.3256872786491066,-0.9763759204998188,0.1161175054692552,0.3102048187233756,1.1950698186850657,1.1606122086465238,1.492770989647853,-0.4422446178300636,0.1875728084986207,0.8226959491241854,-0.6309276785403201,-0.5620292508044824,-0.2459706069789949,-0.1818503466679724,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.0153546618340634,-0.6349109618833844,-1.0893067701985766,-0.0178042500812599,0.11380721553667,1.1606122086465238,0.8023139560042438,0.0929277190145997,0.1875728084986207,1.2835981241306005,-1.1253853465640715,-0.5620292508044824,-0.2137793718033287,-0.2036487240588531,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.3256872786491066,-0.6349109618833844,0.7188296433031711,0.802218421930329,-0.2466136521794618,-1.6206900912383035,-1.2690571449265833,-0.4422446178300636,0.1875728084986207,1.744500299137015,-1.4916502858409244,-0.5620292508044824,2.5546668533039667,2.651938714146524,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-0.9463525122791928,-0.6349109618833844,-1.4911148620878538,0.6382138875280112,1.825806337188296,0.5061881380853879,0.8023139560042438,-0.9076118672602056,-0.4385413048870196,-0.5600105758950595,1.218710264807787,-0.5620292508044824,2.683431794006632,2.521148449801239,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,-0.7911862038716714,-0.9763759204998188,-1.4911148620878538,0.3102048187233756,0.11380721553667,0.8334001733659558,1.492770989647853,-0.7912700549026701,-0.1254842481941994,-0.5600105758950595,0.8524453255309341,-0.5620292508044824,2.715623029182298,2.4775516950194776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,0.1398116465734581,-0.6349109618833844,-1.290210816143215,0.6382138875280112,-0.2466136521794618,-0.5299833069697438,0.8023139560042438,0.104561900250353,0.1875728084986207,-0.5600105758950595,0.650999608928665,-0.5620292508044824,2.876579205060629,2.303164675892432,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,-0.4808535870566282,-0.2388116098883203,-1.0893067701985766,0.9662229563326468,-0.0664032183213958,0.5061881380853879,0.8023139560042438,-0.5585864301875991,-1.37771247496548,-0.5600105758950595,-0.5302048202391855,-0.5620292508044824,2.908770440236295,2.2595679211106705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,-1.1015188206867146,0.0616775536941418,-0.1852385634477026,0.6382138875280112,-0.2466136521794618,0.8334001733659558,-0.5786001112829743,-1.1635638544467837,0.1875728084986207,-0.5600105758950595,1.053891042133203,-0.5620292508044824,3.134109086465959,1.9761890150292207,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,0.6053105717960229,0.5943628891357795,0.8192816662754904,-0.8378269220928489,-0.2466136521794618,0.8334001733659558,0.1118569223606347,0.6281000558592627,-0.1254842481941994,-0.5600105758950595,1.1454572769524165,-0.5620292508044824,-0.5035004883843248,-0.6832130266582294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0.4501442633885013,0.0616775536941418,0.1161175054692552,-0.8378269220928489,-0.2466136521794618,0.8334001733659558,0.8023139560042438,0.4768556997944664,0.1875728084986207,-0.5600105758950595,1.3835294874823705,-0.5620292508044824,-0.5356917235599911,-0.7268097814399909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
